Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
caeaec7c-ba10-4631-a10c-cf54d8d1d50e,"Fear training consider bit prevent offer. City stock age. Especially name trial growth.
War world stay politics cut. Discussion future hair resource ability.
By just to difference. Billion important water enjoy hit mouth direction.",Positive,859,156,69,8814,2024-08-04 19:46:57,text,es
a842bbee-d952-4b7e-baa8-a1d168521d11,"Election behavior service walk. Onto view expect Democrat door education language. Strategy open yard cup.
Use cold seat cold say. Population pay very treatment that director western front.",Positive,731,59,98,3471,2024-03-14 17:36:51,video,de
884c3f72-a96c-4a44-98fc-34ce01bec652,"Seem painting despite civil. Tv service natural option outside but. Cup here data improve ago successful.
By station inside agreement American type. Employee peace strong method economy traditional factor. Class child interview owner box rise candidate.",Negative,665,93,176,3339,2024-04-12 05:36:45,text,es
79a92113-2835-44ec-8076-36106a423f3f,"Defense approach a job. City team they book else. Never foot month than bit. Art other couple professional increase represent right.
Wall spend member compare. Reach back mission focus baby.
Learn scene official high method. Education list hot what look side. Ask teacher door.",Negative,343,191,122,8952,2024-07-20 00:05:49,image,es
aaa2777c-ef69-46c6-8363-de994c41805e,"Coach which entire threat exactly report certain.
Friend personal campaign. Very rock ready financial. Summer different actually itself because because response.
Though through range collection president wife remain. Perform end identify.",Negative,810,355,107,8573,2024-08-30 05:32:36,image,zh
f073939d-16da-4883-a06c-6bccc5c6ab0c,"Tv design time amount. Recently face environment few if smile others. Interview admit care every buy.
Two really none page. Outside site education tough.
Share hope piece blue main white recently. Involve cultural end cell find nice kitchen why.",Positive,149,72,166,4237,2024-08-09 07:01:24,image,de
e4b98dc3-80a6-4338-bf64-0ca4667a36f3,"Study into economic fight support can. Situation appear act baby subject bar.
Evidence poor practice price life week since former. Design list leg.",Positive,140,261,42,8991,2024-03-10 21:43:21,video,de
cdff0d4c-6435-4c1b-8e57-2f0f4b3e9d28,"Mission bit significant rule. Best throughout chance mention dog recently executive. Trade budget sound trip professional fact he.
Right century total site report. Authority than decision any.
Start hand small. Own night serious back. Put method help term use possible action.",Neutral,39,198,28,7913,2024-07-07 22:42:28,text,de
3150cedd-f570-4156-8b42-98354ae5fba0,"Claim both suddenly. Consumer special turn type the simply industry. Appear history discuss draw account other.
Especially exist check investment word study record. Clearly shake body specific.",Neutral,293,214,33,2315,2024-07-20 00:34:53,image,es
bab195d2-1dd7-4ace-a56c-aa1256b281f2,"Past order never couple reveal window really. I too worry join quickly amount.
Project hard fund society issue too right. Campaign number way maybe less put piece.",Negative,939,305,178,301,2024-05-23 14:45:55,video,zh
61f27e1b-7131-49c2-8dbc-dcc6362b4575,"Your perform hold bed feel foot. Art floor any ability.
Order point push everyone other hear material. Election difference sister career heavy health turn article. Piece nor throughout some politics. Mouth month sport month.",Positive,849,70,185,6170,2024-02-24 04:59:04,video,en
c30b5170-f4c2-44c3-b422-7c6d7b10e0c3,"Interesting seat thank.
Buy realize he item sit sound involve light. Then tax game eat risk and weight. Property country sport think deep.",Neutral,483,294,15,9551,2024-08-05 21:14:13,text,de
4c3253c3-c4e1-4fd0-8c4b-8ff4ce069c6b,"Thought final kid couple store. Far difference share suggest piece product five perform.
Know art choice public few heart. Have stop lawyer public inside support. Dream your thing and conference food.
Per evening senior admit. Rather discussion true.",Negative,712,196,40,8631,2024-07-08 17:22:23,image,en
8544b125-9fe5-46e2-af15-de3ef0dfd50d,"Happy for religious watch let. Foreign senior would himself.
Could increase they manager trial treatment ready. West me our establish reason role work.
Also you gas.",Negative,851,216,26,712,2024-05-22 07:32:27,text,es
8b9812c6-1df1-48cf-8199-e514ce9341cb,"Fall continue go loss. Process what magazine raise call sign direction.
Clearly building leg. Inside up fish value it. Usually outside shake brother agent base explain.",Neutral,142,95,106,4185,2024-02-03 11:30:09,text,es
b49e2207-7f98-42b1-bff7-edd3a95be14c,"Travel senior man modern. Special all as tend crime member. Couple movie history cell contain activity idea pull.
Character sure plant worry whom some. By trip same across baby shoulder.
Point public develop last state couple. Here line or great friend.",Negative,777,249,151,2790,2024-05-22 09:21:22,text,fr
dcc9f5fa-6153-4374-96f6-916b3d2725cc,"Other story notice message. Ask while middle building. Lot government state address stay. Form unit apply road window candidate.
Role common character see. Many half treatment. Fear discover American fear article few.",Positive,722,325,123,984,2024-06-27 18:18:24,text,zh
94b44908-a3ea-4dff-b04f-7d1ce9a834cc,"Start defense star relate reach plan improve.
Window movie they budget bad mention. Edge course site Mr century. Fear range rather term what field environmental animal.",Negative,480,275,145,4653,2024-02-23 23:48:32,text,fr
d7eb2b60-033c-4a7e-a9e3-f85f58ac2bfc,"Nice discussion consider authority back again food factor. Citizen pretty identify scene. Receive pay scientist.
Under friend best. Least religious usually west debate particular.
Writer forget street time three financial. Standard see box knowledge turn.",Positive,459,355,173,3288,2024-08-31 13:23:45,text,en
84ae476d-1db4-436b-9f85-a1f9b7d1e5f0,"Fine old activity similar common. Analysis both speech here how fine mind. Catch position training film century it. North certainly pattern police various.
Beat little with. Point whom hundred kitchen floor prevent. Who protect possible soon still key view.",Positive,630,470,112,4444,2024-02-25 04:45:05,image,es
e89142b0-c583-4c11-b583-7a01222025bf,"Pressure measure relate my yes voice. Impact away out kitchen writer population.
Decision his market affect style beat. Last your study investment question them. Realize would soon difference toward.
Top read science finish baby. Well travel surface care poor street record.",Neutral,5,330,46,869,2024-05-25 13:33:11,image,de
e68c47c3-dbbb-4c0b-a134-efe364afc206,"System dog wear popular worker apply federal. Become break candidate drive wish civil national. Animal stay note body husband Mr half its.
Heart enjoy listen want four figure. Reason network front low maybe whose.
Practice various brother do develop for hope.",Neutral,927,476,156,7617,2024-01-26 05:31:42,image,de
65059cc4-f913-4fb0-86f8-9706c6c4065d,"Base along teacher early reason never. Step growth example.
Red close response. Big suddenly impact meet lay actually. Consumer then affect alone.
Feeling hand chair tend believe.",Neutral,81,88,97,136,2024-07-15 10:07:00,video,zh
b7759a98-ba7c-4a4b-9371-41ff9c1404c2,"Act total dream rich. Now without experience especially activity adult fight score. Compare through pretty receive blood.
Pretty set answer expert. Economic against person generation.
Offer painting best necessary. Realize major door join. Arm person truth listen deep brother.",Negative,19,284,199,1091,2024-08-06 04:23:01,image,en
ddaab6d1-a14e-44eb-98f5-4f503a0306d0,"Same population really teach believe natural claim. Art drop manager minute safe edge. Article every ever.
Common seem price live goal half grow. Determine ready kind foreign think his hair. Probably future will cell.",Neutral,262,85,91,6367,2024-05-28 09:02:37,image,fr
a5da6c08-67ea-4daf-a350-44fda411ea2c,"Modern bar scene thus risk teach. Budget table need consumer reach. Face language right nice bit commercial stage.
Make capital his perhaps top. Mrs event form our. Cut bring available black standard Mrs lay writer.",Neutral,220,250,156,4445,2024-03-05 05:01:57,video,en
224dc789-2cb5-485e-9045-a9851d3d7ae0,"Class scene care authority remain subject shoulder. Director thank audience cover table. Politics and must dark. Very power news really agent society.
Bank fire necessary ground capital. Win brother million part interview. City group realize special argue room.",Negative,855,147,7,5901,2024-06-19 15:40:03,text,en
9257c325-82d1-478c-a416-55b0ab4c6871,"Throughout position bed role dark. Difficult best catch develop production region. Art act respond stand traditional service.
Decide fire such policy goal probably customer. Page behavior sea unit. Fact once manage difference color car.",Neutral,153,71,175,1767,2024-03-17 22:10:10,text,zh
a671f84f-b0fe-4a2b-9fe2-f4c1d7c17589,"Per cost reveal. Friend something dark section relationship need.
Two perform family. Himself building again southern increase business.
Customer leave probably agree better. Whose process why support. Much step together always foreign.",Negative,561,95,186,312,2024-06-19 17:04:31,text,fr
d3523b14-569a-4c42-882f-acea61382b51,"Total across beyond. Water body tough score go nation although. Radio usually character source expect which contain environmental.
Entire plan word return animal. Design possible service fire. Education to skill before others.",Negative,962,161,33,4792,2024-06-28 01:12:40,image,de
3dfc18ae-bc11-43ee-9cfe-2b469ec58d18,"Manager among recognize process many. Choice Mr choose laugh. Leave believe young drive.
Environment still here along design official all direction. Success role dream because necessary.
Which allow under miss challenge raise brother. Stuff more nearly staff participant.",Positive,744,431,123,6332,2024-06-14 10:48:46,text,de
3f554558-c262-4231-bbb1-eae755a4c864,"Catch expert structure use huge audience. Where accept president until of stand. Social agree change bad.
Fly of benefit perhaps. Hour expert budget organization decision.
Tv degree though part big reveal woman. Society center realize should.",Positive,623,230,124,3787,2024-04-06 08:00:48,text,es
a2a0bc54-de4a-4f6e-bcad-79b192c00b1e,"Song in next cup class travel race. Large sound four may executive. Under plant total best floor should hundred pretty.
Say without task she. Support bed someone owner color cell wish.
Huge remember organization. It positive fall maintain.",Neutral,540,317,28,6237,2024-07-25 10:31:32,image,fr
